firstblood,firstdragon,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,opp_killsat10,opp_assistsat10,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,opp_killsat15,opp_assistsat15,side
1,1,0,1,1,1,1,4,5,11.96,7.28,16,3,6,2,3,31.77,22.85,30,7,13,3,3,1
1,1,1,1,1,1,1,9,3,25.34,17.78,25,3,1,2,2,43.89,17.94,27,6,8,3,5,0
0,0,0,0,0,0,0,3,9,-25.34,-17.78,-25,2,2,3,1,-43.89,-17.94,-27,3,5,6,8,1
1,0,1,1,1,1,1,7,2,18.04,3.55,7,3,5,0,0,35.08,23.91,38,4,7,0,0,0
0,1,0,0,0,0,0,2,7,-18.04,-3.55,-7,0,0,3,5,-35.08,-23.91,-38,0,0,4,7,1
0,0,1,1,1,1,1,9,5,13.97,2.23,25,2,6,1,0,28.22,15.67,41,5,11,3,8,0
1,1,0,0,0,0,0,5,9,-13.97,-2.23,-25,1,0,2,6,-28.22,-15.67,-41,3,8,5,11,1
1,1,1,1,1,1,1,6,1,11.24,8.41,18,2,1,0,0,21.48,3.43,21,4,7,1,1,0
0,0,0,0,0,0,0,1,6,-11.24,-8.41,-18,0,0,2,1,-21.48,-3.43,-21,1,1,4,7,1
1,0,0,0,0,0,0,2,3,7.58,-3.09,5,1,3,0,0,9.59,0.3,11,2,4,0,0,0
0,1,1,1,1,1,1,3,2,-7.58,3.09,-5,0,0,1,3,-9.59,-0.3,-11,0,0,2,4,1
1,1,0,0,1,0,0,0,5,-13.29,-3.7,-36,0,0,0,0,-2.4,11.08,-40,2,4,0,0,0
0,0,1,1,0,1,1,5,0,13.29,3.7,36,0,0,0,0,2.4,-11.08,40,0,0,2,4,1
0,1,1,1,1,1,1,12,2,17.75,19.34,40,2,1,1,0,37.48,20.19,56,2,1,2,1,0
1,0,0,0,0,0,0,2,12,-17.75,-19.34,-40,1,0,2,1,-37.48,-20.19,-56,2,1,2,1,1
0,0,1,0,0,1,0,4,8,-32.67,-33.11,-68,1,3,5,11,-48.79,-41.15,-83,1,3,6,11,0
1,1,0,1,1,0,1,8,4,32.67,33.11,68,5,11,1,3,48.79,41.15,83,6,11,1,3,1
1,0,1,1,1,0,1,4,3,13.43,10.95,30,3,2,2,2,9.25,5.35,33,6,10,7,14,0
0,1,0,0,0,1,0,3,4,-13.43,-10.95,-30,2,2,3,2,-9.25,-5.35,-33,7,14,6,10,1
1,0,1,1,1,1,1,8,2,13.68,3.43,6,2,3,2,5,46.53,28.84,45,7,17,4,10,0
0,1,0,0,0,0,0,2,8,-13.68,-3.43,-6,2,5,2,3,-46.53,-28.84,-45,4,10,7,17,1
0,1,0,0,0,0,0,2,5,-13.62,-6.82,-25,2,2,2,2,-38.02,-25.19,-57,5,8,6,9,0
1,0,1,1,1,1,1,5,2,13.62,6.82,25,2,2,2,2,38.02,25.19,57,6,9,5,8,1
1,1,1,1,1,1,1,9,1,17.29,7.86,-10,3,3,1,1,57.16,13.72,5,5,6,1,1,0
0,0,0,0,0,0,0,1,9,-17.29,-7.86,10,1,1,3,3,-57.16,-13.72,-5,1,1,5,6,1
1,0,1,1,1,1,1,8,3,8.37,5.09,10,3,5,2,4,17.78,-12.13,7,4,5,4,10,0
0,1,0,0,0,0,0,3,8,-8.37,-5.09,-10,2,4,3,5,-17.78,12.13,-7,4,10,4,5,1
0,0,0,0,0,0,0,2,9,-12.82,-11.23,-22,1,2,2,1,-30.91,-31.29,-59,1,2,2,1,0
1,1,1,1,1,1,1,9,2,12.82,11.23,22,2,1,1,2,30.91,31.29,59,2,1,1,2,1
0,0,1,1,1,1,1,5,3,-0.24,1.65,10,1,1,2,2,3.4,1.44,18,2,2,4,4,0
1,1,0,0,0,0,0,3,5,0.24,-1.65,-10,2,2,1,1,-3.4,-1.44,-18,4,4,2,2,1
1,0,0,1,0,0,0,1,6,-1.8,-2.32,-6,2,6,2,4,-16.14,-15.83,-32,5,12,4,9,0
0,1,1,0,1,1,1,6,1,1.8,2.32,6,2,4,2,6,16.14,15.83,32,4,9,5,12,1
1,0,1,0,1,1,1,3,2,20.17,7.45,38,2,3,0,0,10.07,-3.06,23,4,4,3,4,0
0,1,0,1,0,0,0,2,3,-20.17,-7.45,-38,0,0,2,3,-10.07,3.06,-23,3,4,4,4,1
1,0,1,1,0,0,0,7,0,27.82,18.68,57,1,1,0,0,38.53,28.64,83,1,1,0,0,0
0,1,0,0,1,1,1,0,7,-27.82,-18.68,-57,0,0,1,1,-38.53,-28.64,-83,0,0,1,1,1
1,0,1,0,1,0,1,7,3,8.32,4.66,-23,2,2,0,0,15.77,-6.54,-30,2,2,0,0,0
0,1,0,1,0,1,0,3,7,-8.32,-4.66,23,0,0,2,2,-15.77,6.54,30,0,0,2,2,1
0,0,1,1,0,0,0,6,4,-1.47,4.79,7,2,7,4,7,-23.48,-18.83,-12,4,13,9,17,0
1,1,0,0,1,1,1,4,6,1.47,-4.79,-7,4,7,2,7,23.48,18.83,12,9,17,4,13,1
1,1,0,1,1,1,1,2,4,7.41,-0.46,9,1,2,0,0,5.96,8.99,23,1,2,0,0,0
0,0,1,0,0,0,0,4,2,-7.41,0.46,-9,0,0,1,2,-5.96,-8.99,-23,0,0,1,2,1
1,0,1,1,0,1,0,2,3,-9.41,-5.65,-7,3,3,4,7,-8.36,-18.88,-20,3,3,4,7,0
0,1,0,0,1,0,1,3,2,9.41,5.65,7,4,7,3,3,8.36,18.88,20,4,7,3,3,1
1,0,1,1,0,1,1,4,4,6.6,-1.22,-13,1,1,0,0,13.85,7.92,-16,3,8,1,4,0
0,1,0,0,1,0,0,4,4,-6.6,1.22,13,0,0,1,1,-13.85,-7.92,16,1,4,3,8,1
1,0,0,1,1,1,1,10,3,25.09,7.71,24,3,4,0,0,75.42,29.44,58,9,11,1,1,0
0,1,1,0,0,0,0,3,10,-25.09,-7.71,-24,0,0,3,4,-75.42,-29.44,-58,1,1,9,11,1
1,0,1,0,0,0,0,4,10,-16.63,-11.54,-15,1,2,5,8,-48.59,-48.67,-67,4,12,11,18,0
0,1,0,1,1,1,1,10,4,16.63,11.54,15,5,8,1,2,48.59,48.67,67,11,18,4,12,1
1,0,1,0,0,0,0,3,6,-10.08,-10.45,-30,3,6,4,12,-7.21,-0.26,-21,4,7,4,12,0
0,1,0,1,1,1,1,6,3,10.08,10.45,30,4,12,3,6,7.21,0.26,21,4,12,4,7,1
1,1,0,0,1,1,1,8,7,22.35,16.18,22,6,9,2,3,56.81,55.58,88,8,12,2,3,0
0,0,1,0,0,0,0,7,8,-22.35,-16.18,-22,2,3,6,9,-56.81,-55.58,-88,2,3,8,12,1
0,0,1,0,0,0,0,7,1,15.05,2.14,17,2,7,1,4,20.78,-12.85,6,4,12,3,10,0
1,1,0,1,1,1,1,1,7,-15.05,-2.14,-17,1,4,2,7,-20.78,12.85,-6,3,10,4,12,1
1,1,0,0,0,0,0,1,12,3.24,-5.69,-14,1,1,1,0,-40.26,-15.48,-14,1,1,3,3,0
0,0,1,1,1,1,1,12,1,-3.24,5.69,14,1,0,1,1,40.26,15.48,14,3,3,1,1,1
0,0,1,0,0,0,0,5,6,-35.38,-9.91,3,0,0,7,17,-32.88,-10.33,15,0,0,8,19,0
1,1,0,1,1,1,1,6,5,35.38,9.91,-3,7,17,0,0,32.88,10.33,-15,8,19,0,0,1
1,1,1,0,0,0,0,4,6,9.66,3.69,30,2,2,2,3,-9.03,-10.88,-10,2,2,3,4,0
0,0,0,1,1,1,1,6,4,-9.66,-3.69,-30,2,3,2,2,9.03,10.88,10,3,4,2,2,1
1,1,1,1,1,1,1,5,1,2.09,-2.38,-9,1,1,1,1,18.07,10.29,-5,4,5,2,5,0
0,0,0,0,0,0,0,1,5,-2.09,2.38,9,1,1,1,1,-18.07,-10.29,5,2,5,4,5,1
1,1,1,1,1,1,1,5,2,-1.98,-2.85,-1,2,4,3,5,24.98,-3.31,4,5,8,5,7,0
0,0,0,0,0,0,0,2,5,1.98,2.85,1,3,5,2,4,-24.98,3.31,-4,5,7,5,8,1
0,1,0,1,1,0,1,1,3,-13.74,-9.84,-16,0,0,1,2,-18.31,-4.84,-12,0,0,2,4,0
1,0,1,0,0,1,0,3,1,13.74,9.84,16,1,2,0,0,18.31,4.84,12,2,4,0,0,1
1,1,0,0,0,0,0,1,3,-1.15,0,4,0,0,0,0,15.91,26.86,57,2,1,0,0,0
0,0,1,1,1,1,1,3,1,1.15,0,-4,0,0,0,0,-15.91,-26.86,-57,0,0,2,1,1
1,1,1,1,1,1,1,4,0,25.13,8.5,22,3,4,0,0,32.26,5.56,3,3,4,0,0,0
0,0,0,0,0,0,0,0,4,-25.13,-8.5,-22,0,0,3,4,-32.26,-5.56,-3,0,0,3,4,1
0,1,0,1,0,0,0,4,11,-9.83,2.41,-1,2,2,2,4,-37.46,-24.46,-36,5,9,6,15,0
1,0,1,0,1,1,1,11,4,9.83,-2.41,1,2,4,2,2,37.46,24.46,36,6,15,5,9,1
0,0,0,0,0,0,0,3,9,-26.53,-12.56,-19,2,4,5,6,-66.61,-32.25,-33,2,4,11,22,0
1,1,1,1,1,1,1,9,3,26.53,12.56,19,5,6,2,4,66.61,32.25,33,11,22,2,4,1
1,0,1,1,1,1,1,6,4,16.53,10.07,51,3,3,3,5,42.58,17.73,55,7,10,4,8,0
0,1,0,0,0,0,0,4,6,-16.53,-10.07,-51,3,5,3,3,-42.58,-17.73,-55,4,8,7,10,1
0,0,1,1,0,1,1,4,4,-8.65,-7.09,-9,1,2,3,1,3.8,-12.5,-17,2,4,3,1,0
1,1,0,0,1,0,0,4,4,8.65,7.09,9,3,1,1,2,-3.8,12.5,17,3,1,2,4,1
1,1,0,1,1,1,1,4,5,-0.79,-2.99,-4,4,7,4,7,-3.31,12.26,-1,8,15,7,12,0
0,0,1,0,0,0,0,5,4,0.79,2.99,4,4,7,4,7,3.31,-12.26,1,7,12,8,15,1
0,1,1,1,1,1,0,5,1,4.31,6.61,15,0,0,0,0,8.77,3.48,19,0,0,1,4,0
1,0,0,0,0,0,1,1,5,-4.31,-6.61,-15,0,0,0,0,-8.77,-3.48,-19,1,4,0,0,1
1,1,1,1,1,1,1,8,1,31.7,21,25,6,10,1,3,47.25,31.25,49,9,18,3,7,0
0,0,0,0,0,0,0,1,8,-31.7,-21,-25,1,3,6,10,-47.25,-31.25,-49,3,7,9,18,1
0,0,1,0,0,1,0,4,4,-19.15,-9.12,-16,0,0,3,3,-27.13,-22.73,-42,0,0,3,3,0
1,1,0,1,1,0,1,4,4,19.15,9.12,16,3,3,0,0,27.13,22.73,42,3,3,0,0,1
0,0,1,0,0,0,0,3,5,-6.95,-3.95,4,0,0,1,3,-21.26,-33.06,-54,1,2,3,4,0
1,1,0,1,1,1,1,5,3,6.95,3.95,-4,1,3,0,0,21.26,33.06,54,3,4,1,2,1
0,1,0,1,1,1,1,8,6,-2.65,0.85,20,1,1,3,7,4.54,16.73,51,2,4,5,10,0
1,0,1,0,0,0,0,6,8,2.65,-0.85,-20,3,7,1,1,-4.54,-16.73,-51,5,10,2,4,1
1,1,1,1,1,1,1,7,1,26.69,13.83,35,3,5,0,0,36.66,4.85,53,3,5,1,2,0
0,0,0,0,0,0,0,1,7,-26.69,-13.83,-35,0,0,3,5,-36.66,-4.85,-53,1,2,3,5,1
0,0,1,0,1,1,1,7,3,-5.5,3.22,29,1,1,3,6,9.01,-3.11,20,4,7,5,10,0
1,1,0,1,0,0,0,3,7,5.5,-3.22,-29,3,6,1,1,-9.01,3.11,-20,5,10,4,7,1
0,0,1,1,0,1,1,7,4,-2.74,11.08,8,1,2,2,6,12.67,16.47,27,2,4,3,9,0
1,1,0,0,1,0,0,4,7,2.74,-11.08,-8,2,6,1,2,-12.67,-16.47,-27,3,9,2,4,1
0,0,1,0,1,1,1,6,5,3.06,2.19,23,4,4,4,6,-6.05,-23.57,17,4,4,6,8,0
1,1,0,1,0,0,0,5,6,-3.06,-2.19,-23,4,6,4,4,6.05,23.57,-17,6,8,4,4,1
0,0,0,0,0,0,0,1,7,-16.69,-4.55,-10,0,0,3,2,-28.39,-19.92,-36,0,0,4,3,0
1,1,1,1,1,1,1,7,1,16.69,4.55,10,3,2,0,0,28.39,19.92,36,4,3,0,0,1
0,0,0,0,0,0,0,1,4,-3.97,-9.59,-3,0,0,1,2,-17.83,-23.97,-31,0,0,2,2,0
1,1,1,0,1,1,1,4,1,3.97,9.59,3,1,2,0,0,17.83,23.97,31,2,2,0,0,1
0,0,1,0,0,0,0,5,1,15.85,5.88,23,3,3,1,2,12.72,-5.78,3,3,3,2,5,0
1,1,0,1,1,1,1,1,5,-15.85,-5.88,-23,1,2,3,3,-12.72,5.78,-3,2,5,3,3,1
0,0,1,1,1,1,1,4,2,13.27,10.17,35,0,0,0,0,7.83,13.76,46,0,0,1,3,0
1,1,0,0,0,0,0,2,4,-13.27,-10.17,-35,0,0,0,0,-7.83,-13.76,-46,1,3,0,0,1
1,0,1,0,0,1,0,4,4,2.93,-3.46,-15,1,1,0,0,-8.26,-19.73,-30,2,2,4,6,0
0,1,0,1,1,0,1,4,4,-2.93,3.46,15,0,0,1,1,8.26,19.73,30,4,6,2,2,1
0,0,1,0,1,1,1,5,5,10.79,8.24,21,3,6,2,5,13.91,17.39,44,5,10,4,9,0
1,1,0,0,0,0,0,5,5,-10.79,-8.24,-21,2,5,3,6,-13.91,-17.39,-44,4,9,5,10,1
0,0,0,0,1,1,1,6,3,0.42,9.45,23,1,0,1,2,17.4,25.35,59,4,5,3,7,0
1,1,1,1,0,0,0,3,6,-0.42,-9.45,-23,1,2,1,0,-17.4,-25.35,-59,3,7,4,5,1
1,0,1,1,1,1,1,4,2,-3.51,-5.28,-31,0,0,0,0,9.3,-1.88,-39,1,0,0,0,0
0,1,0,0,0,0,0,2,4,3.51,5.28,31,0,0,0,0,-9.3,1.88,39,0,0,1,0,1
1,0,0,0,0,1,1,3,6,6.72,6.55,29,1,1,0,0,6.88,23.14,39,3,5,0,0,0
0,1,1,1,1,0,0,6,3,-6.72,-6.55,-29,0,0,1,1,-6.88,-23.14,-39,0,0,3,5,1
0,1,0,1,1,0,1,3,3,-5.97,-6.42,-7,0,0,1,1,-7.16,-7.36,3,3,6,5,8,0
1,0,1,0,0,1,0,3,3,5.97,6.42,7,1,1,0,0,7.16,7.36,-3,5,8,3,6,1
0,0,0,0,0,0,0,3,6,-12.5,3.24,-18,0,0,2,1,-17.29,-4.97,-49,2,6,3,4,0
1,1,1,1,1,1,1,6,3,12.5,-3.24,18,2,1,0,0,17.29,4.97,49,3,4,2,6,1
1,0,0,1,0,1,1,2,8,-9.87,-10.1,-12,1,1,3,5,-7.6,3.94,18,3,4,4,6,0
0,1,1,0,1,0,0,8,2,9.87,10.1,12,3,5,1,1,7.6,-3.94,-18,4,6,3,4,1
0,1,0,1,0,0,0,5,3,0.66,7.08,-8,3,7,1,2,-7.39,-0.74,-4,4,9,4,11,0
1,0,1,0,1,1,1,3,5,-0.66,-7.08,8,1,2,3,7,7.39,0.74,4,4,11,4,9,1
0,1,0,0,0,0,0,2,6,-30.75,-5.9,14,0,0,5,7,-34.89,12.22,38,1,2,6,8,0
1,0,1,1,1,1,1,6,2,30.75,5.9,-14,5,7,0,0,34.89,-12.22,-38,6,8,1,2,1
0,1,1,1,0,1,0,2,4,-4.91,-3.1,-8,0,0,1,2,5.58,6.29,-3,2,2,1,2,0
1,0,0,0,1,0,1,4,2,4.91,3.1,8,1,2,0,0,-5.58,-6.29,3,1,2,2,2,1
1,1,1,0,1,1,1,8,0,9.49,4.26,26,1,0,1,1,52.63,31.18,50,5,11,2,2,0
0,0,0,0,0,0,0,0,8,-9.49,-4.26,-26,1,1,1,0,-52.63,-31.18,-50,2,2,5,11,1
1,1,1,0,0,0,0,5,11,-5.31,0.34,-12,3,6,3,4,-21.74,-21.1,-57,3,6,3,4,0
0,0,0,1,1,1,1,11,5,5.31,-0.34,12,3,4,3,6,21.74,21.1,57,3,4,3,6,1
0,1,0,1,0,1,0,5,7,-1.52,2.76,2,2,3,2,2,-21.37,-10.85,4,3,4,5,10,0
1,0,1,0,1,0,1,7,5,1.52,-2.76,-2,2,2,2,3,21.37,10.85,-4,5,10,3,4,1
0,0,0,0,0,0,0,7,8,-3.82,7.81,-6,2,2,2,2,-13.13,-0.03,-15,4,4,4,5,0
1,1,1,1,1,1,1,8,7,3.82,-7.81,6,2,2,2,2,13.13,0.03,15,4,5,4,4,1
1,1,1,0,0,0,0,6,7,8.18,8.06,14,5,7,4,6,-5.26,5.67,38,7,11,10,23,0
0,0,0,1,1,1,1,7,6,-8.18,-8.06,-14,4,6,5,7,5.26,-5.67,-38,10,23,7,11,1
0,1,0,0,0,0,0,4,11,-13.49,-5.26,-6,0,0,1,1,-28.6,-10.89,-15,1,3,1,1,0
1,0,1,1,1,1,1,11,4,13.49,5.26,6,1,1,0,0,28.6,10.89,15,1,1,1,3,1
0,0,1,1,1,0,0,6,7,-22.74,-11.59,-9,1,3,5,8,-7.25,7.41,28,2,5,5,8,0
1,1,0,0,0,1,1,7,6,22.74,11.59,9,5,8,1,3,7.25,-7.41,-28,5,8,2,5,1
0,0,1,1,1,1,1,6,4,23.77,8.65,5,7,13,4,8,43.82,2.78,-14,11,25,6,11,0
1,1,0,0,0,0,0,4,6,-23.77,-8.65,-5,4,8,7,13,-43.82,-2.78,14,6,11,11,25,1
0,1,0,0,0,1,0,5,9,10.87,11.2,37,4,2,2,1,-15.91,-13.28,45,7,3,8,10,0
1,0,1,1,1,0,1,9,5,-10.87,-11.2,-37,2,1,4,2,15.91,13.28,-45,8,10,7,3,1
0,0,1,0,1,1,1,5,0,11.15,9.12,49,0,0,1,3,34.24,19.07,44,3,5,1,3,0
1,1,0,1,0,0,0,0,5,-11.15,-9.12,-49,1,3,0,0,-34.24,-19.07,-44,1,3,3,5,1
0,0,1,0,1,0,0,4,2,-4.61,7.46,7,0,0,1,2,-0.52,-12.08,-4,1,1,3,4,0
1,1,0,0,0,1,1,2,4,4.61,-7.46,-7,1,2,0,0,0.52,12.08,4,3,4,1,1,1
0,0,0,0,0,1,0,2,5,-26.25,-16.36,-31,0,0,4,7,-36.72,-15,-30,0,0,5,8,0
1,1,1,1,1,0,1,5,2,26.25,16.36,31,4,7,0,0,36.72,15,30,5,8,0,0,1
0,0,1,1,0,1,1,5,2,7.03,7.4,13,0,0,0,0,4.09,-8.31,-9,0,0,0,0,0
1,1,0,0,1,0,0,2,5,-7.03,-7.4,-13,0,0,0,0,-4.09,8.31,9,0,0,0,0,1
0,1,0,0,0,0,0,3,6,-8.27,-3.84,-13,1,1,1,2,-14.44,-1.26,2,2,4,3,7,0
1,0,1,1,1,1,1,6,3,8.27,3.84,13,1,2,1,1,14.44,1.26,-2,3,7,2,4,1
1,1,1,1,1,1,1,3,3,6.49,-4.57,-28,2,2,0,0,6.41,-12.64,-39,3,3,2,2,0
0,0,0,0,0,0,0,3,3,-6.49,4.57,28,0,0,2,2,-6.41,12.64,39,2,2,3,3,1
0,1,1,1,1,1,1,5,3,7.28,4.16,28,0,0,0,0,23.18,21.38,59,4,5,2,3,0
1,0,0,0,0,0,0,3,5,-7.28,-4.16,-28,0,0,0,0,-23.18,-21.38,-59,2,3,4,5,1
0,1,0,1,1,1,1,6,4,-17.91,1.23,4,0,0,2,5,-5.81,5.64,-2,2,5,3,7,0
1,0,1,0,0,0,0,4,6,17.91,-1.23,-4,2,5,0,0,5.81,-5.64,2,3,7,2,5,1
1,0,1,1,1,1,1,4,1,6.62,5.16,10,1,2,1,3,15.95,3.75,10,2,2,1,3,0
0,1,0,0,0,0,0,1,4,-6.62,-5.16,-10,1,3,1,2,-15.95,-3.75,-10,1,3,2,2,1
0,0,1,1,1,1,1,4,1,0.71,-2.68,-14,0,0,0,0,5.69,-4.86,-7,1,3,1,1,0
1,1,0,0,0,0,0,1,4,-0.71,2.68,14,0,0,0,0,-5.69,4.86,7,1,1,1,3,1
1,0,1,1,0,0,0,4,4,7.6,2.93,-10,1,3,0,0,-2.9,-28.2,-30,2,4,4,6,0
0,1,0,0,1,1,1,4,4,-7.6,-2.93,10,0,0,1,3,2.9,28.2,30,4,6,2,4,1
0,1,1,0,1,0,0,3,3,-7.8,1.2,8,0,0,2,2,-9.71,-5.79,5,0,0,2,2,0
1,0,0,1,0,1,1,3,3,7.8,-1.2,-8,2,2,0,0,9.71,5.79,-5,2,2,0,0,1
1,1,0,1,1,1,1,4,7,-4.68,-5.86,-10,2,4,2,6,-14.16,-3.19,-19,3,6,4,11,0
0,0,1,0,0,0,0,7,4,4.68,5.86,10,2,6,2,4,14.16,3.19,19,4,11,3,6,1
1,0,1,1,0,1,1,2,3,3.62,-0.91,-4,2,1,1,2,10.2,1.31,0,3,3,1,2,0
0,1,0,0,1,0,0,3,2,-3.62,0.91,4,1,2,2,1,-10.2,-1.31,0,1,2,3,3,1
1,0,1,1,0,1,1,4,4,8.87,11.11,24,2,0,1,2,5.6,0.68,20,4,4,2,3,0
0,1,0,0,1,0,0,4,4,-8.87,-11.11,-24,1,2,2,0,-5.6,-0.68,-20,2,3,4,4,1
1,0,0,0,0,1,1,11,5,13.02,9.92,55,1,1,2,4,32.11,25.69,68,3,7,2,4,0
0,1,1,0,1,0,0,5,11,-13.02,-9.92,-55,2,4,1,1,-32.11,-25.69,-68,2,4,3,7,1
1,0,0,1,0,0,0,3,4,17.26,9.25,15,4,8,1,3,7.73,17.4,22,5,9,2,5,0
0,1,1,0,1,1,1,4,3,-17.26,-9.25,-15,1,3,4,8,-7.73,-17.4,-22,2,5,5,9,1
0,1,1,0,1,0,1,8,0,13.37,11.26,0,3,6,2,4,27.34,8.66,2,5,9,4,9,0
1,0,0,1,0,1,0,0,8,-13.37,-11.26,0,2,4,3,6,-27.34,-8.66,-2,4,9,5,9,1
1,1,0,1,1,1,1,4,5,11.73,12.9,28,4,9,2,5,21.33,22.58,48,7,16,4,9,0
0,0,1,0,0,0,0,5,4,-11.73,-12.9,-28,2,5,4,9,-21.33,-22.58,-48,4,9,7,16,1
1,1,0,1,1,1,1,2,2,11.48,1.64,26,1,1,0,0,17.59,11.46,29,3,6,0,0,0
0,0,1,0,0,0,0,2,2,-11.48,-1.64,-26,0,0,1,1,-17.59,-11.46,-29,0,0,3,6,1
0,1,1,1,0,1,0,4,1,29.88,18.48,48,4,7,1,1,38.77,19.59,53,5,9,1,1,0
1,0,0,0,1,0,1,1,4,-29.88,-18.48,-48,1,1,4,7,-38.77,-19.59,-53,1,1,5,9,1
0,1,1,0,1,0,1,6,2,-6.39,-0.61,-1,0,0,1,1,-2.77,-14.22,-9,1,2,4,8,0
1,0,0,1,0,1,0,2,6,6.39,0.61,1,1,1,0,0,2.77,14.22,9,4,8,1,2,1
1,0,1,1,1,1,1,6,1,22.02,7.44,0,3,6,0,0,37.65,16.06,2,4,8,0,0,0
0,1,0,0,0,0,0,1,6,-22.02,-7.44,0,0,0,3,6,-37.65,-16.06,-2,0,0,4,8,1
1,0,1,0,0,0,0,5,4,12.22,7.21,7,2,1,0,0,-2.45,-3.42,6,2,1,4,7,0
0,1,0,1,1,1,1,4,5,-12.22,-7.21,-7,0,0,2,1,2.45,3.42,-6,4,7,2,1,1
0,1,1,1,1,0,0,6,6,-7.68,9.04,7,2,2,5,9,-2.62,11.61,-13,6,13,8,16,0
1,0,0,0,0,1,1,6,6,7.68,-9.04,-7,5,9,2,2,2.62,-11.61,13,8,16,6,13,1
0,1,1,1,1,1,1,7,5,-6.95,-1.47,16,0,0,2,4,1.42,1.43,11,1,3,3,6,0
1,0,0,0,0,0,0,5,7,6.95,1.47,-16,2,4,0,0,-1.42,-1.43,-11,3,6,1,3,1
0,0,1,0,1,1,1,5,4,-3.77,-2.74,12,0,0,1,2,-6.22,-19.56,-12,1,1,3,7,0
1,1,0,1,0,0,0,4,5,3.77,2.74,-12,1,2,0,0,6.22,19.56,12,3,7,1,1,1
1,1,0,1,1,1,1,7,3,10.21,7.15,5,1,1,0,0,24.76,11.86,11,3,5,1,2,0
0,0,1,0,0,0,0,3,7,-10.21,-7.15,-5,0,0,1,1,-24.76,-11.86,-11,1,2,3,5,1
0,1,0,1,0,1,1,7,5,3.41,5.9,26,2,2,1,1,3.22,16.98,49,4,6,1,1,0
1,0,1,0,1,0,0,5,7,-3.41,-5.9,-26,1,1,2,2,-3.22,-16.98,-49,1,1,4,6,1
1,0,1,0,0,1,0,5,8,0.33,2.6,19,0,0,0,0,1.04,2.95,17,1,3,1,3,0
0,1,0,1,1,0,1,8,5,-0.33,-2.6,-19,0,0,0,0,-1.04,-2.95,-17,1,3,1,3,1
1,0,0,0,0,0,0,2,2,3.8,-4.95,16,1,0,0,0,-2.33,-12.05,10,1,0,0,0,0
0,1,1,1,1,1,1,2,2,-3.8,4.95,-16,0,0,1,0,2.33,12.05,-10,0,0,1,0,1
1,0,1,0,1,1,0,7,4,3.16,-7.94,18,0,0,0,0,6.8,-15.92,19,0,0,1,2,0
0,1,0,1,0,0,1,4,7,-3.16,7.94,-18,0,0,0,0,-6.8,15.92,-19,1,2,0,0,1
1,0,0,0,0,0,0,4,7,7.64,-3.51,11,1,2,1,2,-19.3,-19.62,16,2,4,6,15,0
0,1,1,1,1,1,1,7,4,-7.64,3.51,-11,1,2,1,2,19.3,19.62,-16,6,15,2,4,1
0,1,0,1,0,0,0,3,5,-8.03,-5.54,-11,2,4,2,3,-2.39,3.71,-15,3,4,2,3,0
1,0,1,0,1,1,1,5,3,8.03,5.54,11,2,3,2,4,2.39,-3.71,15,2,3,3,4,1
1,1,0,1,1,0,1,2,2,10.06,3.04,24,1,1,0,0,7.71,2.35,34,4,4,2,2,0
0,0,1,0,0,1,0,2,2,-10.06,-3.04,-24,0,0,1,1,-7.71,-2.35,-34,2,2,4,4,1
1,1,1,1,1,1,1,4,2,13.38,6.14,9,3,4,0,0,20.08,10.54,16,5,7,1,2,0
0,0,0,0,0,0,0,2,4,-13.38,-6.14,-9,0,0,3,4,-20.08,-10.54,-16,1,2,5,7,1
1,1,1,1,1,1,1,6,3,11.41,8.77,28,2,1,2,4,12.7,-3.68,13,6,10,5,9,0
0,0,0,0,0,0,0,3,6,-11.41,-8.77,-28,2,4,2,1,-12.7,3.68,-13,5,9,6,10,1
1,0,0,0,1,0,0,3,6,0.24,-7.65,-25,1,2,1,2,4.66,-3.95,-21,1,2,2,5,0
0,1,1,1,0,1,1,6,3,-0.24,7.65,25,1,2,1,2,-4.66,3.95,21,2,5,1,2,1
1,1,0,0,0,0,0,1,7,-6.15,-0.73,-12,0,0,0,0,-20.07,-2.99,-35,0,0,0,0,0
0,0,1,1,1,1,1,7,1,6.15,0.73,12,0,0,0,0,20.07,2.99,35,0,0,0,0,1
1,1,1,1,1,1,1,3,3,4.65,-5,-26,2,3,1,2,14.91,0.33,-34,3,5,1,2,0
0,0,0,0,0,0,0,3,3,-4.65,5,26,1,2,2,3,-14.91,-0.33,34,1,2,3,5,1
1,1,1,1,0,1,1,3,1,3.58,0.82,3,0,0,0,0,5.92,1.18,-11,1,1,0,0,0
0,0,0,0,1,0,0,1,3,-3.58,-0.82,-3,0,0,0,0,-5.92,-1.18,11,0,0,1,1,1
1,1,0,1,1,1,1,4,2,1.03,4.16,30,0,0,0,0,7.96,26.62,61,3,10,2,6,0
0,0,1,0,0,0,0,2,4,-1.03,-4.16,-30,0,0,0,0,-7.96,-26.62,-61,2,6,3,10,1
1,1,1,1,1,1,1,8,2,11.54,7.3,28,1,2,0,0,37.43,17.18,31,3,6,0,0,0
0,0,0,0,0,0,0,2,8,-11.54,-7.3,-28,0,0,1,2,-37.43,-17.18,-31,0,0,3,6,1
